ticker,symbol,name,exchange,price,volume,ma5,ma10,dev5,dev10,gain3,gain5,dayLow,dayHigh,dayOpen,base_date,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,ma20,ma50,ma120,ma200,ma250,rsi14,macd,macd_signal,macd_histogram,atr14,atr14_pct,distance_ma5,ma5_slope,distance_ma10,ma10_slope,distance_ma20,ma20_slope,distance_ma50,ma50_slope,distance_ma120,ma120_slope,distance_ma200,ma200_slope,avg_volume_5d,avg_volume_20d,avg_volume_60d,volume_ratio_20d,volume_ratio_60d,high_20d,low_20d,drawdown_20d_high,distance_to_20d_high,high_60d,low_60d,drawdown_60d_high,distance_to_60d_high,high_120d,low_120d,drawdown_120d_high,distance_to_120d_high,high_250d,low_250d,drawdown_250d_high,distance_to_250d_high,pct_from_52w_high,pct_from_52w_low,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,open,high,low,close,previous_day_high,previous_day_low,daily_return,close_above_previous_high,close_below_previous_low,no_new_low_3d,no_new_low_5d,higher_low,higher_high,reclaim_ma5,reclaim_ma10,reclaim_ma20,lower_shadow_ratio,upper_shadow_ratio,intraday_recovery,gap_down,gap_down_recovery,up_day_volume_expansion,down_day_volume_contraction,reversal_score,reversal_signal,reversal_stage,trend_state_raw,trend_state,trend_state_previous,trend_state_changed,trend_state_change_reason,trend_state_shock,location_state,technical_regime,setup_types,bottoming_eligible,bottoming_score,trend_recovery_score,trend_strength_score,near_high_score,breakout_score,relative_strength_score,technical_deterioration_score,technical_score,previous_state_available,previous_state_date,trend_state_initialized,trend_state_reinitialized,previous_state_file_status,sector,sector_benchmark,rs_5d_vs_spy,rs_5d_vs_qqq,rs_5d_vs_sector,rs_10d_vs_spy,rs_10d_vs_qqq,rs_10d_vs_sector,rs_20d_vs_spy,rs_20d_vs_qqq,rs_20d_vs_sector,rs_60d_vs_spy,rs_60d_vs_qqq,rs_60d_vs_sector,rs_improving_5d,rs_improving_10d,residual_5d,residual_10d,residual_20d,residual_60d,data_coverage_score,setup_type,index_data_status,sp500_member,sp400_member,sp600_member,russell1000_member,russell2000_member,russell3000_member,nasdaq100_member,sp500_eligibility,ndx_eligibility,estimated_passive_buy_usd,passive_buy_to_adv,index_catalyst_score,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,technical_percentile,bottoming_percentile,reversal_percentile,trend_recovery_percentile,trend_strength_percentile,near_high_percentile,breakout_percentile,relative_strength_percentile,marketCap,marketCapSource,marketCapRetrievedAt,Ticker,Market_Cap,Universe_AsOf_Date,Technical_AsOf_Date,MarketCap_Source,MarketCap_AsOf_Date,Company,Latest_Earnings_Date,Fundamental_Revision_State,Fundamental_Score,Guide_Direction,EPS_Revision,Revenue_Revision,Orders_Trend,Backlog_Trend,RPO_Trend,Core_KPI_Trend,Gross_Margin_Trend,Operating_Margin_Trend,FCF_Trend,Demand_Commentary,Customer_Commentary,Thesis_Breaker,Fundamental_Data_Status,Fundamental_Data_Coverage,Source,AsOf_Date,Fundamental_AsOf_Date,Catalyst_AsOf_Date,Technical_Percentile,RS_Percentile,Technical_Score,Catalyst_Score,Catalyst_Tags,Opportunity_Score,Type_A_Score,Type_B_Score,Type_C_Score,Type_D_Score,Opportunity_Type,Primary_Opportunity_Type,Core_Opportunity,Why_Now,Main_Risk,Next_Trigger,Invalidation
DVA,DVA,DaVita Inc. Common Stock,NYSE,178.47,519840,180.467999,184.336999,-1.11,-3.18,-2.86,-2.93,174.67,179.1,175.38,2026-09-25,247.49,247.49,247.49,247.49,247.49,-27.63,-27.63,-27.63,27.89,27.89,False,False,False,False,False,182.359499,195.294801,192.866417,168.64495,159.63848,44.29516,-2.652721,-2.856142,0.203421,5.737141,3.214625,-1.107121,-0.041115,-3.182757,0.021926,-2.132875,-0.027888,-8.615079,-0.058115,-7.46445,0.496188,5.825879,0.235242,598808.0,725222.0,812527.333333,0.716801,0.639782,195.75,174.320007,-8.827586,8.827586,247.490005,171.399994,-27.887997,27.887997,247.490005,143.070007,-27.887997,27.887997,247.490005,101.0,-27.887997,27.887997,-27.887997,76.70297,0.021755,-0.029316,-0.016965,-0.002292,-0.21734,0.188849,0.36445,175.3800048828125,179.10000610351562,174.6699981689453,178.47,183.77999877929688,174.32000732421875,0.021755,False,False,False,False,False,False,False,False,False,0.160272,0.142213,False,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,59.66,0.0,0.0,0.0,0.0,,4.27,21.52,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,20.554,57.3467,29.1643,28.4319,14.0751,33.7089,32.7512,,111.43946,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,DVA,11143946000.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,DAVITA INC.,2026-08-04,Stable,50.0,Unknown,6.86,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,20.554,0.0,12.33,0.0,,29.93,47.0,31.03,30.93,31.82,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
DVN,DVN,Devon Energy Corporation Common Stock,NYSE,47.05,10684318,47.702001,48.534,-1.37,-3.06,0.26,-3.21,47.01,48.13,47.84,2026-09-25,52.71,55.09,79.4,52.71,55.09,-8.69,-12.63,-39.38,10.74,14.59,False,False,False,False,False,48.688,46.68,46.033417,44.3616,42.36896,46.130266,0.281461,0.628069,-0.346608,1.550715,3.295887,-1.36682,-0.033707,-3.057651,-0.006306,-3.364279,0.059736,0.792631,0.045221,2.208359,0.169912,6.060196,0.318943,13060103.6,13287470.9,11590745.3,0.80409,0.921797,51.700001,46.490002,-8.994199,8.994199,51.700001,40.0,-8.994199,8.994199,51.950001,40.0,-9.432148,9.432148,52.709999,31.469999,-10.737999,10.737999,-10.737999,49.507471,-0.037832,-0.032092,-0.063309,-0.001486,0.168944,-0.052367,0.271965,47.84000015258789,48.130001068115234,47.0099983215332,47.05,49.709999084472656,48.220001220703125,-0.037832,False,True,True,False,True,True,False,False,False,0.035716,0.258929,False,True,False,False,True,16.67,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],True,37.98,33.33,42.86,28.05,0.0,,6.73,35.63,False,,True,False,Missing,Energy,XLE,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,75.3803,38.2546,71.8122,88.3005,82.2723,78.8732,32.7512,,537.9,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,DVN,53790000000.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,DEVON ENERGY CORP/DE,2026-08-05,Stable,50.0,Unknown,2.6,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,75.3803,0.0,45.23,0.0,,43.09,51.93,48.99,47.98,43.33,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
DXCM,DXCM,"DexCom, Inc. - Common Stock",Nasdaq,86.62,1863886,88.104,87.626999,-1.68,-1.15,-3.25,-3.06,86.36,87.64,87.38,2026-09-25,92.59,142.0,142.0,92.59,142.0,-5.35,-38.28,-38.28,6.45,39.0,False,False,False,True,False,87.577,85.1318,75.07325,72.57145,70.8634,45.974841,0.489222,0.679559,-0.190337,2.328572,2.688261,-1.684373,0.010947,-1.149188,0.001143,-1.092752,-0.00853,1.748113,0.213866,15.380645,0.120445,19.358232,-0.031539,3697197.2,4007264.3,4637984.766667,0.465127,0.401874,92.339996,82.290001,-6.194495,6.194495,92.589996,69.139999,-6.447777,6.447777,92.589996,56.720001,-6.447777,6.447777,92.589996,54.110001,-6.447777,6.447777,-6.447777,60.081314,-0.009718,-0.030554,0.043237,-0.029903,0.257915,0.370353,0.290909,87.37999725341797,87.64,86.36,86.62,88.0,86.87999725341797,-0.009718,False,True,False,False,False,False,False,False,False,0.203125,0.203127,False,False,False,False,True,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Near High,R0 Downtrend / Falling Knife,['Technical Deterioration'],False,5.34,0.0,28.57,48.42,0.0,,2.19,28.27,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Technical Deterioration,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,54.0657,,29.1643,28.4319,67.2864,86.1408,32.7512,,330.07746115,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,DXCM,33007746114.999996,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,DEXCOM INC,2026-07-30,Stable,50.0,Unknown,1.15,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,54.0657,0.0,32.44,0.0,,37.98,29.79,31.03,44.23,38.85,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
E,E,ENI S.p.A. Common Stock,NYSE,54.71,216252,54.376,54.93,0.61,-0.4,2.72,0.16,54.4,55.05,54.67,2026-09-25,58.0,58.0,58.0,58.0,58.0,-5.09,-5.09,-5.09,5.67,5.67,False,False,False,True,True,54.9915,54.2522,53.265917,49.48395,46.87444,55.178729,0.098582,0.269941,-0.171359,1.069285,1.954461,0.614241,-0.01997,-0.40051,-0.002234,-0.511897,0.002032,0.843836,0.051619,2.711083,0.284734,10.561101,0.504261,308970.4,333912.6,369329.2,0.647631,0.585526,56.689999,52.669998,-3.492677,3.492677,57.75,46.16,-5.264069,5.264069,57.91,45.509998,-5.525816,5.525816,58.0,34.029999,-5.672414,5.672414,-5.672414,60.769915,-0.005996,0.001648,-0.023907,0.027997,0.200571,-0.050338,0.526081,54.66999816894531,55.04999923706055,54.4,54.71,55.5,54.68000030517578,-0.005996,False,False,True,False,True,True,False,False,False,0.415382,0.523076,True,False,False,False,True,16.67,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Near High,RN Neutral / Consolidation,[],False,25.0,33.33,42.86,57.89,0.0,,1.02,38.51,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,81.9155,,71.8122,88.3005,82.2723,89.0892,32.7512,,865.98975937,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,E,86598975937.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ENI SPA,2026-03-23,Stable,45.0,Unknown,0.78,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,PARTIAL,Partial XBRL minimum snapshot,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,81.9155,0.0,49.15,0.0,,42.16,38.2,46.74,45.73,41.95,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
EBAY,EBAY,eBay Inc. - Common Stock,Nasdaq,107.9,2840502,108.48,109.332999,-0.53,-1.31,-1.26,-3.52,107.29,109.06,108.17,2026-09-25,119.31,119.31,119.31,119.31,119.31,-8.59,-8.59,-8.59,9.56,9.56,False,False,False,True,True,107.217,107.8936,108.17275,100.4867,97.87352,60.861156,0.64415,0.468827,0.175324,3.544999,3.285449,-0.534661,-0.015483,-1.310674,0.040266,0.637026,0.010571,0.005932,-0.029084,-0.252143,0.226702,7.377394,0.25777,3960740.4,5383795.1,4431075.033333,0.527602,0.641041,113.629997,99.849998,-5.04268,5.04268,118.129997,99.849998,-8.659949,8.659949,119.309998,94.279999,-9.563321,9.563321,119.309998,78.029999,-9.563321,9.563321,-9.563321,38.280151,0.000649,-0.035229,0.001392,0.05505,-0.030374,0.104288,0.183893,108.16999816894533,109.06,107.29,107.9,110.76000213623048,107.5,0.000649,False,False,True,False,True,False,False,False,False,0.344633,0.502826,False,False,False,False,False,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],True,26.98,16.67,14.29,30.72,0.0,,0.0,25.5,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,42.1784,25.8306,29.1643,69.3615,43.5117,79.8122,32.7512,,479.8435,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,EBAY,47984350000.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,,,Insufficient,0.0,,,,,,,,,,,,,,PENDING,No local archive or SEC minimum snapshot; retained pending,,,,,42.1784,0.0,25.31,0.0,,10.12,15.04,20.81,15.79,8.86,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
EC,EC,Ecopetrol S.A. American Depositary Shares,NYSE,16.58,1732987,16.678,17.181,-0.59,-3.5,-1.95,-5.69,16.07,16.69,16.15,2026-09-25,18.38,18.38,18.38,18.38,18.38,-9.19,-9.19,-9.19,9.79,9.79,False,False,False,True,True,17.291,16.9968,15.587833,14.2079,13.2668,42.227377,-0.074502,0.09607,-0.170573,0.549285,3.31294,-0.587602,-0.056888,-3.49805,-0.012643,-4.111966,0.013333,-2.452227,0.145615,6.365007,0.380075,16.695641,0.544874,1575217.4,1615744.35,1923363.116667,1.072563,0.901019,18.379999,16.07,-9.793249,9.793249,18.379999,14.27,-9.793249,9.793249,18.379999,12.61,-9.793249,9.793249,18.379999,8.57,-9.793249,9.793249,-9.793249,93.465584,0.012828,-0.056883,-0.065915,0.001208,0.147405,0.11126,0.761955,16.149999618530273,16.690000534057617,16.06999969482422,16.58,16.90999984741211,16.360000610351562,0.012828,False,False,False,False,False,False,False,False,False,0.129032,0.17742,False,False,False,False,False,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],True,5.38,0.0,28.57,21.65,0.0,,8.22,24.15,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,34.8451,3.1235,29.1643,28.4319,67.2864,76.1033,32.7512,,336.54014612,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,EC,33654014611.999996,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ECOPETROL S.A.,2025-04-23,Stable,45.0,Unknown,336.6,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,PARTIAL,Partial XBRL minimum snapshot,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,34.8451,0.0,20.91,0.0,,30.86,28.48,28.78,41.98,32.07,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
ECHO,ECHO,EchoStar Corporation - Common stock,Nasdaq,90.11,3369960,92.806,93.102,-2.9,-3.21,-5.6,-3.58,89.85,93.07,90.48,2026-09-25,147.25,147.25,147.25,147.25,147.25,-36.79,-36.79,-36.79,38.8,38.8,False,False,False,False,False,91.3175,89.7134,106.267333,109.0384,101.96212,50.773832,0.654364,0.756086,-0.101722,2.987143,3.314997,-2.904984,-0.006338,-3.213679,0.039862,-1.322309,0.03305,0.442074,-0.2219,-15.204422,0.064971,-17.359389,1.562959,3264352.0,3091683.0,3993017.666667,1.090008,0.843963,96.459999,84.809998,-6.583039,6.583039,104.739998,82.480003,-13.967919,13.967919,147.25,82.480003,-38.804754,38.804754,147.25,65.760002,-38.804754,38.804754,-38.804754,37.028584,-0.002987,-0.035844,-0.032532,0.042096,-0.10676,-0.290193,0.226821,90.4800033569336,93.07,89.8499984741211,90.11,92.9499969482422,90.30999755859376,-0.002987,False,True,False,False,False,False,False,False,False,0.080746,0.804346,False,False,False,False,False,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Deep Pullback,RN Neutral / Consolidation,['Deep Pullback'],True,17.9,0.0,14.29,0.0,0.0,,2.64,20.32,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,13.9718,14.8573,29.1643,28.4319,43.5117,33.7089,32.7512,,262.83935981,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ECHO,26283935981.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,EchoStar CORP,2026-08-03,Stable,50.0,Unknown,23.76,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,13.9718,0.0,8.38,0.0,,28.35,34.25,31.03,38.29,30.43,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
ECL,ECL,Ecolab Inc. Common Stock,NYSE,279.49,994040,275.556002,274.311,1.43,1.89,1.18,3.72,273.14,280.66,276.36,2026-09-25,309.27,309.27,309.27,309.27,309.27,-9.25,-9.25,-9.25,9.63,9.63,False,False,False,True,True,276.477999,278.061201,270.573917,273.4297,272.309,50.331128,-1.144809,-1.471461,0.326652,5.049998,1.806862,1.427658,0.009119,1.888003,-0.015554,1.089418,-0.021616,0.513843,0.053421,3.295249,-0.011801,2.216402,0.037298,1007348.0,1192217.0,1275674.0,0.833774,0.779227,289.98999,267.829987,-3.620811,3.620811,295.329987,261.5,-5.363487,5.363487,295.329987,243.149994,-5.363487,5.363487,309.269989,243.149994,-9.629123,9.629123,-9.629123,14.94551,0.014962,0.037223,0.011985,-0.022455,0.004023,0.046661,0.031328,276.3599853515625,280.6600036621094,273.14,279.49,278.1400146484375,273.75,0.014962,True,False,False,True,False,True,False,False,True,0.428189,0.155586,True,False,False,False,False,16.67,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Near High,RN Neutral / Consolidation,[],False,0.0,33.33,42.86,57.09,20.0,,0.0,39.17,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,True,True,83.0704,,71.8122,88.3005,82.2723,88.8451,78.6667,,771.94087408,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ECL,77194087408.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,,,Insufficient,0.0,,,,,,,,,,,,,,PENDING,No local archive or SEC minimum snapshot; retained pending,,,,,83.0704,0.0,49.84,0.0,,19.94,17.95,26.49,32.37,17.44,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
ED,ED,"Consolidated Edison, Inc. Common Stock",NYSE,103.1,1886634,103.223999,104.506999,-0.12,-1.35,-0.71,-2.21,102.08,103.28,102.61,2026-09-25,116.23,116.23,116.23,116.23,116.23,-11.14,-11.14,-11.14,11.3,11.3,False,False,False,False,False,105.996999,107.9206,108.515833,107.7408,106.0952,30.619791,-1.346031,-1.013482,-0.33255,1.55643,1.509632,-0.120126,-0.024256,-1.346321,-0.027724,-2.733095,-0.018355,-4.466802,-0.002685,-4.990823,0.041435,-4.307375,0.051938,2014426.8,2038121.7,2148847.233333,0.925673,0.877975,108.910004,102.08,-5.334683,5.334683,115.260002,102.08,-10.550062,10.550062,115.669998,102.08,-10.867121,10.867121,116.230003,94.959999,-11.29657,11.29657,-11.29657,8.572031,0.003797,-0.0221,-0.031561,-0.033649,-0.070753,-0.100428,0.034933,102.61000061035156,103.28,102.08,103.1,103.88999938964844,102.6999969482422,0.003797,False,False,False,False,False,False,False,False,False,0.441667,0.15,True,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Pullback,R0 Downtrend / Falling Knife,['Technical Deterioration'],True,7.65,0.0,0.0,15.6,0.0,,5.47,16.97,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Technical Deterioration,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,3.3146,4.5625,29.1643,28.4319,14.0751,73.4836,32.7512,,379.85098895,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ED,37985098895.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,CONSOLIDATED EDISON INC,2026-05-07,Stable,50.0,Unknown,2.54,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,3.3146,0.0,1.99,0.0,,25.8,31.16,31.03,30.93,28.2,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
EFX,EFX,"Equifax, Inc. Common Stock",NYSE,148.11,3016188,154.126001,159.384,-3.9,-7.07,-7.3,-6.77,146.8,150.072,148.6,2026-09-25,228.67,309.63,309.63,228.67,309.63,-34.37,-51.53,-51.53,35.23,52.17,False,False,False,False,False,169.595999,176.6394,172.727917,184.4374,191.6522,13.606645,-7.954208,-5.550855,-2.403353,5.586603,3.771928,-3.9033,-0.063872,-7.073483,-0.113588,-12.66893,-0.076443,-16.15121,0.067806,-14.252425,-0.163281,-19.696331,-0.24231,1873857.6,1532119.4,1511929.8,1.968638,1.994926,197.899994,146.8,-25.159169,25.159169,197.899994,146.8,-25.159169,25.159169,200.089996,146.8,-25.978308,25.978308,258.399994,146.8,-42.681887,42.681887,-42.681887,0.892371,-0.004637,-0.067728,-0.123609,-0.221948,-0.086699,-0.186522,-0.417509,148.60000610351562,150.07249450683594,146.8,148.11,157.1999969482422,148.11000061035156,-0.004637,False,True,False,False,False,False,False,False,False,0.400306,0.449959,False,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,51.48,0.0,14.29,0.0,0.0,,25.34,20.95,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,17.0798,50.8774,29.1643,28.4319,43.5117,33.7089,32.7512,,174.81752525,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,EFX,17481752525.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,EQUIFAX INC,2026-07-21,Stable,50.0,Unknown,2.96,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,17.0798,0.0,10.25,0.0,,29.1,45.05,31.03,38.29,31.09,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
EG,EG,"Everest Group, Ltd. Common Stock",NYSE,370.43,278605,371.025996,374.695997,-0.16,-1.14,-0.14,-1.18,367.67,376.95,373.5,2026-09-25,401.07,417.92,417.92,401.07,417.92,-6.01,-9.8,-9.8,7.64,11.36,False,False,False,True,False,375.183495,374.945797,358.954249,347.116999,343.845799,38.237934,-0.368401,0.450757,-0.819158,7.582146,2.04685,-0.160635,-0.019399,-1.138522,-0.002595,-1.266979,0.012104,-1.204387,0.07417,3.196996,0.094792,6.71618,0.019403,332501.0,427745.25,359736.75,0.651334,0.774469,388.029999,361.700012,-4.535731,4.535731,401.070007,357.890015,-7.639566,7.639566,401.070007,316.779999,-7.639566,7.639566,401.070007,302.440002,-7.639566,7.639566,-7.639566,22.480491,-0.004113,-0.011791,-0.003444,-0.019144,0.029172,0.127915,0.06107,373.5,376.9500122070313,367.67,370.43,376.989990234375,371.9200134277344,-0.004113,False,True,False,False,True,True,False,False,False,0.297413,0.371768,False,False,False,False,True,16.67,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],False,18.92,33.33,42.86,38.88,0.0,,2.53,35.27,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,74.6479,,71.8122,88.3005,82.2723,82.6667,32.7512,,142.61963339,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,EG,14261963338.999998,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,"EVEREST GROUP, LTD.",2026-08-03,Stable,50.0,Unknown,30.45,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,74.6479,0.0,44.79,0.0,,42.92,40.45,48.99,47.98,43.18,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
